order_id,account_id,bank_to,account_to,amount,k_symbol,event_timestamp
35287,A00003999,IJ,35235697,4806.0,Household Payment,2022-07-25 15:20:11.507116
35288,A00003999,AB,48404151,2332.0,,2022-07-20 02:58:54.507116
35289,A00003999,KL,77352034,563.0,Insurance Payment,2022-07-16 13:25:54.507116
35291,A00004003,OP,382733,3815.5,Leasing Payment,2022-07-24 22:22:19.507116
35292,A00004003,YZ,76160329,3786.0,Household Payment,2022-07-22 00:28:10.507116
35297,A00004010,ST,6746900,5948.0,Household Payment,2022-07-17 14:24:50.507116
35298,A00004010,MN,19982749,1824.0,Leasing Payment,2022-07-20 15:05:00.507116
35303,A00004013,MN,22217119,1003.0,Leasing Payment,2022-07-16 01:01:39.507116
35304,A00004013,EF,83890586,6686.0,Household Payment,2022-07-19 13:11:44.507116
35317,A00004026,ST,76516663,2620.4,Leasing Payment,2022-07-18 08:59:20.507116
35318,A00004026,IJ,95854043,2618.0,Household Payment,2022-07-19 11:21:58.507116
35319,A00004026,QR,60125994,9711.0,,2022-07-20 05:47:11.507116
35334,A00004033,MN,70536905,1494.0,Household Payment,2022-07-20 17:53:15.507116
35335,A00004033,OP,86237394,2808.0,,2022-07-24 17:02:39.507116
35336,A00004033,OP,46252030,1756.0,Loan Payment,2022-07-17 03:22:20.507116
35352,A00004047,MN,39103245,2988.0,Leasing Payment,2022-07-24 16:38:00.507116
35364,A00004052,IJ,25790983,2948.0,Loan Payment,2022-07-20 21:16:48.507116
35372,A00004059,WX,58010673,5652.0,Loan Payment,2022-07-17 01:35:48.507116
35381,A00004066,YZ,54565942,3224.5,Leasing Payment,2022-07-22 02:27:32.507116
35382,A00004066,CD,35107851,6893.0,Household Payment,2022-07-25 10:09:26.507116
35383,A00004066,WX,20153117,7246.0,,2022-07-21 05:50:56.507116
35391,A00004071,EF,53343808,1078.0,Leasing Payment,2022-07-16 22:04:21.507116
35392,A00004071,WX,88639789,10272.0,Household Payment,2022-07-24 13:04:00.507116
35402,A00004079,WX,16481298,3312.0,Loan Payment,2022-07-16 13:56:13.507116
35403,A00004079,AB,19063937,5009.0,Household Payment,2022-07-18 13:14:07.507116
35404,A00004079,QR,7362539,218.0,,2022-07-22 19:11:01.507116
35405,A00004079,ST,81205659,321.0,Insurance Payment,2022-07-24 22:22:29.507116
35409,A00004081,YZ,22211885,5746.0,Loan Payment,2022-07-19 04:24:56.507116
35417,A00004088,UV,18712330,4235.7,Leasing Payment,2022-07-19 22:15:25.507116
35418,A00004088,YZ,76793396,3315.0,Household Payment,2022-07-15 23:40:25.507116
35419,A00004088,KL,26589399,337.0,,2022-07-22 03:50:29.507116
35420,A00004088,WX,65632182,3.0,Insurance Payment,2022-07-24 04:27:58.507116
35422,A00004091,YZ,45072424,4247.0,Household Payment,2022-07-25 04:26:01.507116
35423,A00004091,ST,12956852,185.0,,2022-07-22 05:44:55.507116
35424,A00004091,CD,73299705,907.0,Leasing Payment,2022-07-15 23:45:39.507116
35433,A00004099,AB,31954735,1926.0,Household Payment,2022-07-22 11:32:03.507116
35434,A00004099,IJ,40898221,403.0,,2022-07-22 23:41:27.507116
35435,A00004099,QR,6660080,1298.0,Insurance Payment,2022-07-15 06:12:08.507116
35436,A00004099,GH,75250422,872.0,Loan Payment,2022-07-20 03:19:17.507116
35462,A00004116,MN,92376952,4200.2,Loan Payment,2022-07-24 14:19:59.507116
35463,A00004116,IJ,69320016,14448.0,Household Payment,2022-07-17 21:28:49.507116
35472,A00004127,CD,6366193,4200.2,Loan Payment,2022-07-23 18:50:21.507116
35473,A00004127,QR,34589725,11105.0,Household Payment,2022-07-17 07:23:28.507116
35474,A00004127,GH,77216887,221.0,,2022-07-19 00:07:35.507116
35475,A00004127,QR,28738975,69.0,Insurance Payment,2022-07-21 20:55:57.507116
35478,A00004131,YZ,77345645,2520.1,Leasing Payment,2022-07-18 09:35:44.507116
35479,A00004131,OP,66005611,974.0,Household Payment,2022-07-25 17:52:38.507116
35480,A00004131,UV,18379521,4696.0,,2022-07-24 23:14:52.507116
35482,A00004134,OP,98212933,1171.0,Leasing Payment,2022-07-25 17:49:09.507116
35483,A00004134,WX,37454885,5932.0,Household Payment,2022-07-21 14:59:04.507116
35493,A00004143,OP,86283540,1896.0,Leasing Payment,2022-07-22 02:48:05.507116
35494,A00004144,QR,13202494,5915.7,Loan Payment,2022-07-15 21:55:56.507116
35495,A00004144,WX,44854801,8753.0,Household Payment,2022-07-20 06:09:12.507116
35503,A00004150,ST,41463971,3006.0,Household Payment,2022-07-19 22:52:11.507116
35504,A00004150,WX,91151189,1669.0,,2022-07-25 10:44:56.507116
35505,A00004150,QR,82856064,75.0,Insurance Payment,2022-07-22 05:40:59.507116
35506,A00004150,CD,57309913,1273.0,Leasing Payment,2022-07-24 20:41:36.507116
35532,A00004171,WX,22916323,2611.8,Leasing Payment,2022-07-17 03:56:34.507116
35533,A00004171,GH,90027188,14336.0,Household Payment,2022-07-22 22:37:24.507116
35557,A00004186,EF,54694455,7028.0,Household Payment,2022-07-20 06:16:20.507116
35558,A00004186,UV,72907602,894.0,Leasing Payment,2022-07-16 10:08:28.507116
35565,A00004190,QR,51522499,2901.0,Household Payment,2022-07-15 17:53:26.507116
35566,A00004190,MN,24471074,1100.0,,2022-07-23 09:00:47.507116
35567,A00004190,IJ,72617375,1242.0,Insurance Payment,2022-07-17 06:42:55.507116
35568,A00004190,QR,57476657,6763.0,Loan Payment,2022-07-19 11:44:36.507116
35639,A00004237,GH,65168309,1960.5,Leasing Payment,2022-07-22 04:17:26.507116
35649,A00004245,CD,5514008,4534.0,Household Payment,2022-07-19 02:40:26.507116
35650,A00004245,OP,46815562,1663.0,Leasing Payment,2022-07-20 11:55:36.507116
35663,A00004253,UV,53549736,4125.2,Leasing Payment,2022-07-17 22:46:33.507116
35664,A00004253,WX,66295969,7344.0,Household Payment,2022-07-17 09:08:06.507116
35668,A00004259,ST,4058731,3318.0,Loan Payment,2022-07-22 02:05:41.507116
35669,A00004259,CD,73520475,9516.0,Household Payment,2022-07-20 17:48:40.507116
35670,A00004259,AB,40486842,2255.0,,2022-07-23 18:41:32.507116
35671,A00004260,EF,42941677,4075.5,Loan Payment,2022-07-17 02:39:25.507116
35672,A00004260,OP,18079054,12006.0,Household Payment,2022-07-25 14:23:13.507116
35680,A00004266,MN,21157777,9098.0,Household Payment,2022-07-22 13:47:14.507116
35681,A00004266,QR,92455988,507.0,Leasing Payment,2022-07-19 19:23:24.507116
35683,A00004268,IJ,24499589,6646.0,Household Payment,2022-07-16 21:36:22.507116
35684,A00004268,AB,28338015,3499.0,Loan Payment,2022-07-23 16:51:10.507116
35690,A00004273,QR,39798104,2895.2,Leasing Payment,2022-07-16 18:30:45.507116
35691,A00004273,UV,91834884,9909.0,Household Payment,2022-07-22 02:57:04.507116
35695,A00004276,IJ,57985192,2895.2,Leasing Payment,2022-07-21 02:53:42.507116
35718,A00004293,GH,89613037,4561.0,Loan Payment,2022-07-15 15:36:16.507116
35719,A00004293,IJ,75312357,4797.0,Household Payment,2022-07-17 19:12:47.507116
35737,A00004309,UV,97354483,4825.3,Loan Payment,2022-07-16 07:28:14.507116
35748,A00004318,YZ,59831583,4609.6,Leasing Payment,2022-07-23 01:31:33.507116
35749,A00004318,KL,13522321,13396.0,Household Payment,2022-07-16 07:32:04.507116
35752,A00004320,GH,15082747,4280.0,Loan Payment,2022-07-24 12:33:38.507116
35763,A00004330,KL,9958225,4609.6,Leasing Payment,2022-07-22 09:02:40.507116
35764,A00004330,CD,5012721,4140.0,Household Payment,2022-07-23 22:36:27.507116
35765,A00004330,OP,83009093,1786.0,,2022-07-23 08:14:55.507116
35767,A00004332,WX,43657523,4609.6,Leasing Payment,2022-07-16 12:05:15.507116
35768,A00004332,GH,21178984,7885.0,Household Payment,2022-07-20 06:49:57.507116
35772,A00004336,CD,16882026,4556.0,Leasing Payment,2022-07-19 16:28:54.507116
35773,A00004336,WX,30210501,8316.0,Household Payment,2022-07-25 08:56:25.507116
35774,A00004337,IJ,15837014,2142.0,Loan Payment,2022-07-15 19:06:16.507116
35781,A00004342,AB,4569364,4172.0,Loan Payment,2022-07-22 01:48:29.507116
35782,A00004342,KL,52346587,6135.0,Household Payment,2022-07-24 23:39:47.507116
35785,A00004346,EF,11365098,2329.0,Leasing Payment,2022-07-20 07:51:22.507116
35786,A00004346,KL,97406702,5389.0,Household Payment,2022-07-18 18:21:11.507116
35787,A00004346,AB,19900185,3067.0,,2022-07-15 06:57:10.507116
35791,A00004352,EF,6195903,3710.0,Household Payment,2022-07-20 21:03:15.507116
35792,A00004352,MN,5816001,506.0,Leasing Payment,2022-07-16 08:36:44.507116
35794,A00004354,MN,33371013,5461.3,Loan Payment,2022-07-20 16:50:30.507116
35795,A00004354,CD,23047155,12756.0,Household Payment,2022-07-22 02:33:16.507116
35796,A00004356,AB,75449079,1003.0,Leasing Payment,2022-07-19 03:25:55.507116
35798,A00004358,IJ,36673987,2542.0,Leasing Payment,2022-07-16 10:56:49.507116
35802,A00004361,AB,55740487,7512.7,Loan Payment,2022-07-20 19:01:30.507116
35820,A00004377,OP,46991014,4788.3,Leasing Payment,2022-07-21 01:53:15.507116
35825,A00004383,IJ,71792411,1540.0,Leasing Payment,2022-07-25 17:53:22.507116
35826,A00004383,AB,54309666,8352.0,Household Payment,2022-07-15 23:04:57.507116
35827,A00004383,KL,99767720,4265.0,,2022-07-23 23:46:18.507116
35829,A00004386,ST,24428779,1590.0,Leasing Payment,2022-07-19 03:01:35.507116
35830,A00004386,OP,82197737,11954.0,Household Payment,2022-07-22 07:29:54.507116
35865,A00004408,YZ,89509248,3779.9,Leasing Payment,2022-07-23 01:02:19.507116
35866,A00004408,GH,93220632,5156.0,Household Payment,2022-07-15 09:10:27.507116
35874,A00004413,QR,63660216,4610.0,Loan Payment,2022-07-25 22:24:51.507116
35875,A00004413,UV,8759522,7802.0,Household Payment,2022-07-20 22:10:22.507116
35876,A00004414,ST,75805902,3716.0,Household Payment,2022-07-18 09:34:38.507116
35877,A00004414,ST,35362416,3509.0,,2022-07-25 11:32:37.507116
35878,A00004414,EF,88424551,4051.0,Loan Payment,2022-07-21 12:03:48.507116
35879,A00004415,AB,8593738,4601.0,Household Payment,2022-07-22 05:37:31.507116
35880,A00004415,MN,61133015,3408.0,,2022-07-22 07:21:29.507116
35881,A00004415,QR,19646489,77.0,Insurance Payment,2022-07-18 22:20:55.507116
35882,A00004415,OP,67352598,397.0,,2022-07-18 21:26:37.507116
35883,A00004415,EF,42558240,6170.0,Loan Payment,2022-07-22 03:16:44.507116
35887,A00004418,ST,50905704,5951.0,Household Payment,2022-07-21 13:54:08.507116
35888,A00004418,ST,36693310,186.0,,2022-07-15 08:44:49.507116
35889,A00004418,UV,51602697,906.0,Insurance Payment,2022-07-25 04:32:59.507116
35890,A00004418,ST,76446610,1435.0,,2022-07-21 04:39:53.507116
35891,A00004418,ST,73401069,881.0,Leasing Payment,2022-07-18 21:31:49.507116
35899,A00004423,GH,47825217,2051.0,Loan Payment,2022-07-22 02:37:44.507116
35900,A00004423,CD,4275078,1277.0,Household Payment,2022-07-17 21:03:29.507116
35901,A00004423,QR,21013897,4015.0,,2022-07-22 06:12:42.507116
35902,A00004424,MN,62918054,720.0,Leasing Payment,2022-07-15 13:31:53.507116
35905,A00004427,KL,17050731,5005.0,Household Payment,2022-07-18 04:36:31.507116
35906,A00004427,CD,55410188,7318.0,Loan Payment,2022-07-23 07:37:34.507116
35917,A00004434,GH,7346713,2314.0,Leasing Payment,2022-07-16 10:17:20.507116
35918,A00004434,OP,390536,4495.0,Household Payment,2022-07-16 15:20:52.507116
35922,A00004438,ST,41293668,658.0,Leasing Payment,2022-07-25 20:02:23.507116
35925,A00004442,CD,2065778,8590.0,Household Payment,2022-07-23 16:16:00.507116
35926,A00004442,GH,64758652,1502.0,Leasing Payment,2022-07-18 11:54:32.507116
35931,A00004447,WX,55297768,5353.5,Loan Payment,2022-07-22 04:12:41.507116
35932,A00004448,WX,57328462,5353.5,Loan Payment,2022-07-17 12:11:54.507116
35941,A00004456,IJ,41103047,5353.5,Loan Payment,2022-07-25 02:44:24.507116
35951,A00004462,AB,98249196,2770.3,Loan Payment,2022-07-20 09:57:43.507116
35956,A00004467,UV,25870239,2394.5,Loan Payment,2022-07-17 16:32:52.507116
35957,A00004467,QR,66281664,4556.0,Household Payment,2022-07-24 14:04:29.507116
35964,A00004471,CD,9000087,3029.2,Leasing Payment,2022-07-19 22:20:03.507116
35965,A00004471,AB,60353129,11318.0,Household Payment,2022-07-25 05:50:16.507116
35967,A00004473,EF,96544521,5528.0,Household Payment,2022-07-21 21:20:54.507116
35968,A00004473,KL,69761729,3525.0,,2022-07-16 02:07:19.507116
35969,A00004473,KL,75815641,1566.0,Loan Payment,2022-07-16 01:16:05.507116
35971,A00004475,YZ,70522868,1691.9,Leasing Payment,2022-07-18 00:47:26.507116
35972,A00004476,YZ,51957607,3195.0,Household Payment,2022-07-24 16:25:15.507116
35973,A00004476,EF,27366185,912.0,,2022-07-25 19:58:26.507116
35974,A00004476,GH,96384197,3103.0,Insurance Payment,2022-07-16 07:39:55.507116
35975,A00004476,UV,18494886,633.0,Loan Payment,2022-07-15 20:36:28.507116
35978,A00004478,CD,49646252,707.0,Leasing Payment,2022-07-23 15:03:12.507116
36008,A00004503,YZ,21099597,2819.8,Loan Payment,2022-07-23 01:54:42.507116
36020,A00004511,WX,95965677,3948.0,Household Payment,2022-07-19 13:46:38.507116
36021,A00004511,EF,87421154,798.0,Leasing Payment,2022-07-20 15:40:00.507116
36042,A00004527,QR,12378204,2156.0,Loan Payment,2022-07-18 10:00:42.507116
36048,A00004533,CD,10384428,2253.5,Loan Payment,2022-07-16 20:38:20.507116
36049,A00004533,OP,65046036,10479.0,Household Payment,2022-07-18 00:59:35.507116
36053,A00004537,EF,82846194,1352.1,Leasing Payment,2022-07-19 09:31:18.507116
36066,A00004550,IJ,71980470,1113.0,Household Payment,2022-07-25 03:33:02.507116
36067,A00004550,EF,95971029,1607.0,,2022-07-19 23:23:56.507116
36068,A00004550,ST,19181561,424.0,Insurance Payment,2022-07-20 03:21:02.507116
36069,A00004550,WX,30900681,1022.0,Loan Payment,2022-07-19 09:48:47.507116
36110,A00004576,UV,20694566,8339.0,Loan Payment,2022-07-16 02:46:43.507116
36115,A00004580,ST,99807279,1684.8,Loan Payment,2022-07-17 17:32:48.507116
36116,A00004580,AB,90886467,8723.0,Household Payment,2022-07-16 18:00:31.507116
36124,A00004585,YZ,64408206,4065.0,Household Payment,2022-07-16 14:14:08.507116
36125,A00004585,GH,3908431,1347.0,Loan Payment,2022-07-17 16:07:15.507116
36166,A00004616,GH,74167519,2778.7,Loan Payment,2022-07-19 02:20:12.507116
36167,A00004616,WX,88828020,12260.0,Household Payment,2022-07-19 18:20:48.507116
36170,A00004618,WX,54633820,2778.7,Loan Payment,2022-07-24 23:49:11.507116
36181,A00004626,IJ,69861972,2778.7,Loan Payment,2022-07-20 07:45:51.507116
36189,A00004631,KL,39618468,3647.0,Loan Payment,2022-07-18 12:34:53.507116
36217,A00004650,YZ,59294611,554.0,Household Payment,2022-07-25 13:46:21.507116
36218,A00004650,KL,6576216,2828.0,,2022-07-21 01:51:40.507116
36219,A00004650,ST,50796478,6700.0,Loan Payment,2022-07-18 02:11:47.507116
36230,A00004660,QR,35342312,4456.0,Loan Payment,2022-07-19 07:34:15.507116
36231,A00004660,QR,85892647,2121.0,Household Payment,2022-07-18 21:10:54.507116
36232,A00004660,UV,85081994,475.0,,2022-07-20 08:38:24.507116
36233,A00004660,MN,76798975,437.0,Insurance Payment,2022-07-15 18:28:42.507116
36263,A00004681,ST,8383214,3388.0,Loan Payment,2022-07-20 09:54:04.507116
36264,A00004681,CD,50554043,5016.0,Household Payment,2022-07-24 16:49:18.507116
36265,A00004681,OP,30791741,4515.0,,2022-07-23 09:18:50.507116
36325,A00004715,AB,94525420,4049.0,Loan Payment,2022-07-17 06:17:53.507116
36341,A00004725,KL,46966421,4674.2,Loan Payment,2022-07-19 06:08:56.507116
36342,A00004725,KL,77940284,13462.0,Household Payment,2022-07-25 13:01:56.507116
36345,A00004727,YZ,36371326,4485.0,Loan Payment,2022-07-25 05:54:17.507116
36346,A00004727,QR,30821961,3580.0,Household Payment,2022-07-17 00:41:58.507116
36347,A00004727,UV,87424748,1861.0,,2022-07-23 02:15:42.507116
36371,A00004746,UV,51417624,3413.0,Loan Payment,2022-07-20 00:43:52.507116
36378,A00004753,UV,96378469,1271.0,Leasing Payment,2022-07-18 15:02:33.507116
36413,A00004774,EF,85673802,9689.0,Loan Payment,2022-07-19 15:44:43.507116
36424,A00004784,CD,68459832,4572.0,Loan Payment,2022-07-24 15:29:52.507116
36443,A00004794,MN,92189216,1922.0,Household Payment,2022-07-15 20:29:46.507116
36444,A00004794,EF,60735916,603.0,,2022-07-19 00:03:15.507116
36445,A00004794,UV,85381936,3142.0,Insurance Payment,2022-07-25 02:46:34.507116
36446,A00004794,CD,91262608,1660.0,,2022-07-22 17:37:19.507116
36447,A00004794,KL,80407201,9698.0,Loan Payment,2022-07-25 04:54:40.507116
36454,A00004803,UV,17711252,1232.0,Loan Payment,2022-07-21 00:48:01.507116
36489,A00004825,OP,74436640,1783.2,Loan Payment,2022-07-23 00:52:01.507116
36529,A00004851,MN,12253350,5902.2,Loan Payment,2022-07-25 08:54:18.507116
36530,A00004851,YZ,40565508,4285.0,Household Payment,2022-07-21 18:21:36.507116
36531,A00004852,QR,23212576,4794.0,Household Payment,2022-07-24 20:50:28.507116
36532,A00004852,YZ,98242383,5925.0,Loan Payment,2022-07-20 16:20:12.507116
36539,A00004858,AB,67520165,6983.3,Loan Payment,2022-07-16 06:03:34.507116
36547,A00004863,MN,69927233,6340.3,Loan Payment,2022-07-21 19:10:47.507116
36548,A00004863,OP,70381557,3300.0,Household Payment,2022-07-16 12:46:55.507116
36549,A00004863,QR,66434705,6036.0,,2022-07-17 14:24:25.507116
36599,A00004894,ST,81512897,4875.8,Loan Payment,2022-07-15 15:47:08.507116
36618,A00004907,YZ,25638538,3938.0,Household Payment,2022-07-21 22:00:06.507116
36619,A00004907,AB,5604631,1253.0,,2022-07-18 05:45:00.507116
36620,A00004907,QR,82890259,325.0,Insurance Payment,2022-07-25 20:35:48.507116
36621,A00004907,IJ,5619949,2059.0,Loan Payment,2022-07-18 23:12:25.507116
36665,A00004937,ST,47568672,5996.2,Loan Payment,2022-07-21 15:16:12.507116
36666,A00004937,OP,13841212,2687.0,Household Payment,2022-07-19 04:04:05.507116
36667,A00004937,OP,43502605,800.0,,2022-07-25 05:23:48.507116
36679,A00004948,KL,70243751,5996.2,Loan Payment,2022-07-20 23:05:16.507116
36680,A00004948,WX,39958155,4710.0,Household Payment,2022-07-15 05:35:10.507116
36681,A00004949,WX,44724160,6039.8,Loan Payment,2022-07-18 11:03:29.507116
36709,A00004969,ST,80888122,2502.8,Loan Payment,2022-07-19 10:17:52.507116
36710,A00004969,UV,87679707,8309.0,Household Payment,2022-07-19 01:17:30.507116
36711,A00004969,AB,94635641,610.0,,2022-07-25 19:12:16.507116
36729,A00004981,YZ,61511546,4930.0,Household Payment,2022-07-17 09:05:27.507116
36730,A00004981,GH,9506047,3736.0,Loan Payment,2022-07-16 05:33:59.507116
36748,A00004994,MN,80840283,7178.8,Loan Payment,2022-07-16 01:56:29.507116
36749,A00004995,QR,68653625,3583.0,Loan Payment,2022-07-23 02:50:19.507116
36754,A00004999,GH,95365690,4588.5,Loan Payment,2022-07-23 12:40:11.507116
36755,A00004999,WX,20009368,7028.0,Household Payment,2022-07-23 04:43:44.507116
36756,A00004999,MN,71272724,6327.0,,2022-07-21 03:08:34.507116
36758,A00005001,OP,7923072,4588.5,Loan Payment,2022-07-15 11:21:27.507116
36759,A00005001,OP,11451143,9292.0,Household Payment,2022-07-22 00:38:48.507116
36799,A00005033,CD,73070150,1820.0,Household Payment,2022-07-22 08:27:07.507116
36800,A00005033,QR,93854265,754.0,,2022-07-20 05:09:11.507116
36801,A00005033,EF,12796581,2196.0,Insurance Payment,2022-07-23 10:27:54.507116
36802,A00005033,EF,25932383,950.0,Loan Payment,2022-07-16 03:05:00.507116
36851,A00005065,GH,31354725,1541.3,Leasing Payment,2022-07-20 06:03:27.507116
36852,A00005066,CD,56157791,2568.8,Loan Payment,2022-07-15 02:25:15.507116
36853,A00005066,OP,2258235,4206.0,Household Payment,2022-07-23 01:37:28.507116
36854,A00005066,EF,39506387,1018.0,,2022-07-16 00:27:27.507116
36855,A00005066,YZ,10269540,132.0,Insurance Payment,2022-07-22 07:41:23.507116
36856,A00005066,KL,45041960,1283.0,,2022-07-23 07:38:34.507116
36866,A00005072,CD,10877579,1863.0,Household Payment,2022-07-25 05:03:13.507116
36867,A00005072,EF,85992329,5869.0,,2022-07-22 00:12:52.507116
36868,A00005072,OP,62572306,1065.0,Insurance Payment,2022-07-19 00:02:55.507116
36869,A00005072,OP,5224442,805.0,,2022-07-22 06:18:17.507116
36870,A00005072,IJ,38607579,5292.0,Loan Payment,2022-07-19 13:53:49.507116
36928,A00005118,GH,99441033,3095.0,Household Payment,2022-07-16 15:15:09.507116
36929,A00005118,CD,97549569,446.0,,2022-07-23 23:19:35.507116
36930,A00005118,CD,59396386,1109.0,Loan Payment,2022-07-18 22:36:13.507116
36934,A00005120,MN,4935771,6738.7,Loan Payment,2022-07-23 23:59:32.507116
36935,A00005120,YZ,26903707,3008.0,Household Payment,2022-07-15 15:05:54.507116
36946,A00005126,YZ,63854801,4208.0,Household Payment,2022-07-15 01:30:48.507116
